name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
würzburg,2024-02-08T01:00:00,2.9,0.5,2.3,96.42,0.022,100,rain,0,0,8.3,8.6,20,1004.5,100,27,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T02:00:00,2.8,1,2.3,96.45,0.05,100,rain,0,0,13.7,6.8,10,1004.5,100,9,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T03:00:00,2.9,2.9,2.3,96.48,0.881,100,rain,0,0,14,4,360,1004.2,100,8,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T04:00:00,3,3,2.6,97.13,0.102,100,rain,0,0,9.4,2.2,30,1004,100,5,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T05:00:00,2.9,2.9,2.5,97.79,0.101,100,rain,0,0,6.1,4.3,80,1003.7,100,3,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T06:00:00,3.1,3.1,2.6,96.51,0.202,100,rain,0,0,5.4,3.6,30,1003.5,100,5,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T07:00:00,3.1,1.7,2.5,95.85,0.211,100,rain,0,0,3.6,5.8,20,1003.3,99.7,4,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T08:00:00,3.1,0.9,2.6,97.18,0.499,100,rain,0,0,5,7.9,30,1003.4,98.6,3,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T09:00:00,3.1,0.8,2.6,96.5,0.702,100,rain,0,0,8.3,8.3,20,1003.6,100,2,11,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T10:00:00,3.7,3.7,3.3,97.79,1.088,100,rain,0,0,8.6,2.5,50,1003.5,100,5,32,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T11:00:00,4.2,4.2,3.8,97.81,0.507,100,rain,0,0,9.4,2.5,200,1003.1,100,0,46,0.2,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T12:00:00,4.7,4.7,4.4,97.78,0.601,100,rain,0,0,8.6,3.2,260,1002.6,100,2,38,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T13:00:00,5.6,5.6,5.2,97.15,0.897,100,rain,0,0,4.7,2.5,100,1001.4,100,1,63,0.2,1,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T14:00:00,8.8,6.5,8.1,95.41,0.705,100,rain,0,0,22.7,14,220,999.8,100,13,54,0.2,1,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T15:00:00,10.2,10.2,9,91.79,0.419,100,rain,0,0,37.4,26.6,240,999,100,,26,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T16:00:00,10.5,10.5,8.6,87.71,0.005,100,rain,0,0,41.8,24.8,240,998.9,100,,23,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T17:00:00,10.3,10.3,8.8,90.49,0.208,100,rain,0,0,42.8,25.2,230,998.3,100,31,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T18:00:00,10.3,10.3,8.6,88.67,0.109,100,rain,0,0,40.3,28.8,230,997.7,100,40,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T19:00:00,10.6,10.6,8.4,85.76,0.01,100,rain,0,0,39.2,24.1,230,997.8,100,41,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T20:00:00,10.7,10.7,7.9,82.92,0,0,,0,0,39.6,22,230,997.6,100,42,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T21:00:00,10.1,10.1,8.3,88.95,0.096,100,rain,0,0,36.7,24.8,240,997.4,100,16,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T22:00:00,9.7,7.6,8.4,91.46,0.39,100,rain,0,0,30.6,14.4,210,997.4,100,39,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-08T23:00:00,10,10,7.9,86.54,0.102,100,rain,0,0,20.9,6.5,250,996.5,100,29,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T00:00:00,9.1,7.4,7.9,92.3,0.011,100,rain,0,0,16.9,10.4,150,996.3,100,32,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T01:00:00,8.6,6.8,7.7,94.13,0.098,100,rain,0,0,13.7,10.4,160,995.9,100,26,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T02:00:00,8.4,6.5,7.4,93.19,0,0,,0,0,12.6,11.5,160,994.9,100,31,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T03:00:00,9.2,6.4,7.1,86.57,0.296,100,rain,0,0,13,19.4,210,995,100,19,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T04:00:00,9.2,6.3,7.6,90.16,0.411,100,rain,0,0,13.3,20.9,220,994.4,100,28,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T05:00:00,8.7,5.9,7.8,94.45,0.311,100,rain,0,0,15.1,18,200,994,100,18,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T06:00:00,8.7,6.1,8,95.81,1.468,100,rain,0,0,19.8,16.9,200,993.7,100,11,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T07:00:00,8.4,5.7,8.2,98.41,1.269,100,rain,0,0,18.7,17.3,170,993.2,100,1,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T08:00:00,8.4,6.2,8.2,98.48,0.127,100,rain,0,0,29.2,13,180,993.3,100,3,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T09:00:00,9.1,6.7,8.4,95.13,0.2,100,rain,0,0,31,16.2,210,993.4,100,36,25,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T10:00:00,10.1,10.1,8.3,89.04,0,0,,0,0,31,21.2,210,992.9,100,,47,0.2,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T11:00:00,10.9,10.9,8.2,83.46,0,0,,0,0,32.4,18.7,200,992.9,100,,114,0.4,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T12:00:00,11.6,11.6,7.9,78.09,0,0,,0,0,31.3,16.9,210,992.8,100,,84,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T13:00:00,12.8,12.8,8.3,74.18,0,0,,0,0,29.5,18.7,210,992,100,,125,0.5,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T14:00:00,13.1,13.1,7.4,68.47,0,0,,0,0,28.1,22.7,230,991.5,98.7,,127,0.5,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T15:00:00,12.7,12.7,7.6,71.08,0,0,,0,0,25.9,20.9,210,991.2,99.4,,86,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T16:00:00,12.4,12.4,7.9,73.94,0,0,,0,0,20.5,19.1,210,991.2,100,,39,0.1,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T17:00:00,11.7,11.7,8,78.37,0,0,,0,0,25.2,15.8,180,991.2,100,,5,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T18:00:00,11.2,11.2,7.9,80.16,0,0,,0,0,25.2,19.1,180,991.1,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T19:00:00,10.2,10.2,8.7,90.22,0.114,100,rain,0,0,18.4,24.1,200,991.6,100,21,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T20:00:00,9.7,7,8.9,94.57,1.089,100,rain,0,0,22.3,19.8,190,991.9,100,18,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T21:00:00,9.7,7.3,8.7,93.41,0.823,100,rain,0,0,23.8,16.6,200,991.9,100,23,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T22:00:00,9.4,8.1,8.6,94.67,0.424,100,rain,0,0,20.5,9,200,991.9,100,21,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-09T23:00:00,8.9,7.3,8.6,98.45,0.511,100,rain,0,0,15.1,10.1,170,991.9,100,10,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T00:00:00,8.7,7.6,8.6,99.17,0.504,100,rain,0,0,13.3,7.6,150,992,100,10,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T01:00:00,8.7,7.4,8.4,97.91,0.403,100,rain,0,0,9.4,8.3,150,991.9,100,0,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T02:00:00,8.7,8.7,8.4,97.97,0.018,100,rain,0,0,9.7,4.7,230,991.7,89.8,33,0,0,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T03:00:00,8.7,7.5,8.2,96.69,0.387,100,rain,0,0,7.2,7.6,130,991.2,99.1,43,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T04:00:00,8.3,7.5,8,97.95,0.002,100,rain,0,0,7.2,6.1,140,990.8,98.8,3,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T05:00:00,7.8,7.1,7.5,98,0.002,100,rain,0,0,12.2,5.8,150,990.5,91.6,0,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T06:00:00,7.6,5.6,7.4,98.03,0.095,100,rain,0,0,10.4,11.2,140,990.2,87.6,0,0,0,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T07:00:00,7.7,7.7,7.6,99.91,0,0,,0,0,4,3.2,260,990.4,90.6,5,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T08:00:00,6.9,6.1,6.6,97.95,0,0,,0,0,6.1,5.4,90,991,100,5,11,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T09:00:00,6.6,6.6,6.4,98.63,0,0,,0,0,6.1,4.7,80,991,67.6,0,30,0.1,0,,Partially cloudy,partly-cloudy-day,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T10:00:00,6.7,5.7,6.6,99.33,0,0,,0,0,9.4,5.8,100,991,83.5,0,58,0.2,1,,Partially cloudy,partly-cloudy-day,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T11:00:00,6.9,5.6,6.9,99.93,0,0,,0,0,14,7.2,90,990.7,100,0,67,0.2,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T12:00:00,7.9,6.4,7.8,99.71,0,0,,0,0,15.8,8.6,80,990.2,100,13,86,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T13:00:00,8.1,7.1,7.7,96.93,0,0,,0,0,20.9,6.8,100,989.8,100,11,86,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T14:00:00,9.2,8,8.2,93.19,0,0,,0,0,23.8,8.3,80,989,100,17,62,0.2,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T15:00:00,9.7,8.6,8.1,89.63,0,0,,0,0,24.8,8.3,40,988,100,29,88,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T16:00:00,10.4,10.4,8.7,89.03,0,0,,0,0,24.8,8.6,40,987.7,100,33,56,0.2,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T17:00:00,9.9,8.6,8.7,92.03,0,0,,0,0,17.6,9.7,40,987.4,98.6,44,7,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T18:00:00,9.9,8.2,8.4,90.36,0,0,,0,0,11.5,11.9,50,987.1,99.8,47,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T19:00:00,9.6,8,8.3,91.55,0,0,,0,0,12.2,11.5,50,987.1,96.4,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T20:00:00,9.3,7.7,7.8,90.47,0,0,,0,0,12.6,10.8,50,987.3,100,42,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T21:00:00,8.8,7.4,7.5,91.66,0,0,,0,0,10.1,9.4,60,987.3,100,49,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T22:00:00,8.3,8.3,7.3,93.44,0,0,,0,0,9.7,3.2,270,987.6,94.9,34,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-02-10T23:00:00,7.6,7.6,6.3,91.68,0,0,,0,0,7.2,4,70,987.8,63.7,41,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
