name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T02:00:00,18.1,18.1,13.3,73.54,0,16.1,,0,0,16.9,9,219.4,1016,100,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T03:00:00,17.8,17.8,13.4,75.44,0,16.1,,0,0,17.8,8.9,217.7,1015.7,91.4,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T04:00:00,17.5,17.5,13.5,77.39,0,16.1,,0,0,18.6,8.8,216,1015.3,82.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T05:00:00,17.3,17.3,13.7,79.39,0,16.1,,0,0,19.4,8.6,214.3,1015,74.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T06:00:00,17.8,17.8,14.3,80.15,0,16.1,,0,0,19.9,9.6,221,1015.3,49.5,24.1,26.7,0.2,0,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T07:00:00,18.3,18.3,15,80.92,0,16.1,,0,0,20.4,10.6,227.6,1015.7,24.9,24.1,53.3,0.3,1,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T08:00:00,18.9,18.9,15.7,81.68,0,16.1,,0,0,20.9,11.5,234.3,1016,0.2,24.1,80,0.3,1,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T09:00:00,19.8,19.8,16,79.06,0,38.7,,0,0,21.8,13.7,233.2,1015.7,0.2,23.9,182.3,0.7,2,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T10:00:00,20.7,20.7,16.4,76.55,0,38.7,,0,0,22.8,15.8,232,1015.3,0.3,23.7,284.7,1,3,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T11:00:00,21.6,21.6,16.8,74.15,0.2,38.7,rain,0,0,23.8,18,230.9,1015,0.3,23.5,387,1.4,4,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T12:00:00,22.4,22.4,16.8,70.48,0,38.7,,0,0,23.9,18.2,237.4,1015,14.8,19.4,514,1.9,5,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T13:00:00,23.3,23.3,16.8,67.01,0,38.7,,0,0,24,18.5,243.9,1015,29.3,15.4,641,2.3,6,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T14:00:00,24.2,24.2,16.9,63.74,0.9,38.7,rain,0,0,24.1,18.7,250.4,1015,43.8,11.3,768,2.8,8,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T15:00:00,24.1,24.1,17.2,65.49,0,29,,0,0,23.4,18.4,256.9,1015,62.3,14.3,728.7,2.6,7,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T16:00:00,24,24,17.5,67.29,0,29,,0,0,22.7,18,263.4,1015,80.9,17.3,689.3,2.5,7,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T17:00:00,23.9,23.9,17.9,69.13,1.5,29,rain,0,0,22,17.6,269.9,1015,99.4,20.3,650,2.3,7,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T18:00:00,22.8,22.8,18,74.5,0,29,,0,0,23.9,16.1,271.3,1015,99.6,20.3,530,1.9,5,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T19:00:00,21.7,21.7,18.1,80.34,0,29,,0,0,25.8,14.5,272.7,1015,99.8,20.3,410,1.4,4,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T20:00:00,20.6,20.6,18.3,86.67,2,29,rain,0,0,27.7,13,274.1,1015,100,20.3,290,1,3,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T21:00:00,19.6,19.6,17.7,88.8,0,25.8,,0,0,25.9,12,268.1,1015.3,93.8,21.6,193.3,0.7,2,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T22:00:00,18.7,18.7,17.2,91,0,25.8,,0,0,24.1,11,262.1,1015.7,87.6,22.8,96.7,0.3,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-23T23:00:00,17.8,17.8,16.7,93.28,0.1,25.8,rain,0,0,22.3,10.1,256.1,1016,81.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T00:00:00,17.2,17.2,16.1,93.25,0,25.8,,0,0,17.2,9.1,261,1016,85.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T01:00:00,16.7,16.7,15.6,93.23,0,25.8,,0,0,12,8.2,265.9,1016,88.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T02:00:00,16.2,16.2,15.1,93.2,0,25.8,,0,0,6.8,7.2,270.8,1016,92.5,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T03:00:00,15.7,15.7,14.3,91.19,0,12.9,,0,0,6.6,6.8,276.1,1016,95,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T04:00:00,15.2,15.2,13.5,89.2,0,12.9,,0,0,6.4,6.5,281.5,1016,97.5,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T05:00:00,14.8,14.8,12.7,87.24,0,12.9,,0,0,6.1,6.1,286.8,1016,100,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T06:00:00,15.4,15.4,12.9,85.05,0,12.9,,0,0,8.6,6.5,281.1,1016.3,86,24.1,22.7,0.1,0,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T07:00:00,16.1,16.1,13.2,82.94,0,12.9,,0,0,11.2,6.8,275.5,1016.7,72.1,24.1,45.3,0.1,0,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T08:00:00,16.8,16.8,13.5,80.88,0,12.9,,0,0,13.7,7.2,269.8,1017,58.1,24.1,68,0.2,1,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T09:00:00,18,18,13.5,74.99,0,38.7,,0,0,16,9.6,270.8,1017.3,48.8,24.1,214,0.7,2,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T10:00:00,19.3,19.3,13.6,69.58,0,38.7,,0,0,18.2,12,271.7,1017.7,39.6,24.1,360,1.3,4,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T11:00:00,20.6,20.6,13.7,64.61,0,38.7,,0,0,20.5,14.4,272.7,1018,30.3,24.1,506,1.8,5,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T12:00:00,21.4,21.4,13.1,59.28,0,38.7,,0,0,21.4,15.7,272,1017.3,20.8,24.1,607,2.2,6,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T13:00:00,22.2,22.2,12.5,54.4,0,38.7,,0,0,22.2,17,271.3,1016.7,11.3,24.1,708,2.5,7,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T14:00:00,23,23,12,49.92,0,38.7,,0,0,23,18.4,270.6,1016,1.8,24.1,809,2.9,8,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T15:00:00,23,23,12,49.82,0,35.5,,0,0,22.8,18,272,1016,34.5,24.1,781.3,2.8,8,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T16:00:00,23,23,12,49.72,0,35.5,,0,0,22.6,17.6,273.5,1016,67.3,24.1,753.7,2.7,8,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T17:00:00,23.1,23.1,12,49.62,0,35.5,,0,0,22.3,17.3,274.9,1016,100,24.1,726,2.6,7,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T18:00:00,21.8,21.8,12.4,54.91,0,35.5,,0,0,21.2,15,272,1016,100,24.1,583,2.1,6,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T19:00:00,20.6,20.6,12.8,60.8,0,35.5,,0,0,20.2,12.7,269.2,1016,100,24.1,440,1.6,4,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T20:00:00,19.4,19.4,13.2,67.36,0,35.5,,0,0,19.1,10.4,266.3,1016,100,24.1,297,1.1,3,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T21:00:00,18.2,18.2,12.4,68.91,0,9.7,,0,0,14.9,9,286.3,1016.7,70.1,24.1,198,0.7,2,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T22:00:00,17,17,11.6,70.52,0,9.7,,0,0,10.7,7.6,306.2,1017.3,40.3,24.1,99,0.4,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-24T23:00:00,15.9,15.9,10.9,72.19,0,9.7,,0,0,6.5,6.1,326.2,1018,10.4,24.1,0,0,0,10,Clear,clear-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T00:00:00,15.1,15.1,10.7,75.32,0,9.7,,0,0,6,5.8,325.6,1018,34,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T01:00:00,14.3,14.3,10.6,78.61,0,9.7,,0,0,5.5,5.4,325,1018,57.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T02:00:00,13.5,13.5,10.5,82.07,0,9.7,,0,0,5,5,324.4,1018,81.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T03:00:00,13.4,13.4,10.2,81.33,0,3.2,,0,0,4.3,4.4,309.9,1017.7,87.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T04:00:00,13.3,13.3,10,80.59,0,3.2,,0,0,3.6,3.8,295.5,1017.3,93.8,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T05:00:00,13.2,13.2,9.8,79.86,0,3.2,,0,0,2.9,3.2,281,1017,100,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T06:00:00,14,14,10.2,77.7,0,3.2,,0,0,2.6,2.6,294.2,1017,100,24.1,18.7,0.1,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T07:00:00,14.8,14.8,10.6,75.62,0,3.2,,0,0,2.4,2,307.5,1017,100,24.1,37.3,0.1,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T08:00:00,15.7,15.7,11,73.61,0,3.2,,0,0,2.2,1.4,320.7,1017,100,24.1,56,0.2,1,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T09:00:00,16.8,16.8,11.3,69.71,0,16.1,,0,0,3.4,2.4,295.4,1017,100,24.1,139.7,0.5,1,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T10:00:00,18,18,11.6,66.05,0,16.1,,0,0,4.6,3.4,270,1017,100,24.1,223.3,0.8,2,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T11:00:00,19.2,19.2,11.9,62.63,0,16.1,,0,0,5.8,4.3,244.7,1017,100,24.1,307,1.1,3,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T12:00:00,20.2,20.2,12.1,59.66,0,16.1,,0,0,6.5,4.8,254.4,1016.3,75.8,24.1,452,1.6,5,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T13:00:00,21.3,21.3,12.4,56.85,0,16.1,,0,0,7.2,5.3,264.2,1015.7,51.5,24.1,597,2.2,6,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T14:00:00,22.4,22.4,12.7,54.21,0,16.1,,0,0,7.9,5.8,273.9,1015,27.3,24.1,742,2.7,7,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T15:00:00,22.9,22.9,12.7,52.71,0,22.6,,0,0,8.3,5.4,251.3,1014.7,31.6,24.1,738,2.7,7,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T16:00:00,23.4,23.4,12.8,51.26,0,22.6,,0,0,8.6,5,228.7,1014.3,36,24.1,734,2.6,7,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T17:00:00,24,24,12.9,49.86,0,22.6,,0,0,9,4.7,206.1,1014,40.3,24.1,730,2.6,7,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T18:00:00,23.1,23.1,13.8,55.6,0,22.6,,0,0,8.2,5.2,206.8,1014,28.5,24.1,594.7,2.1,6,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T19:00:00,22.3,22.3,14.7,61.99,0,22.6,,0,0,7.3,5.6,207.5,1014,16.8,24.1,459.3,1.7,5,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T20:00:00,21.5,21.5,15.6,69.11,0,22.6,,0,0,6.5,6.1,208.2,1014,5,24.1,324,1.2,3,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T21:00:00,20,20,14.9,72.32,0,6.5,,0,0,6,5.8,203.4,1014.3,5.1,24.1,216,0.8,2,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T22:00:00,18.6,18.6,14.2,75.74,0,6.5,,0,0,5.5,5.4,198.6,1014.7,5.1,24.1,108,0.4,0,10,Clear,clear-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-25T23:00:00,17.2,17.2,13.6,79.38,0,6.5,,0,0,5,5,193.8,1015,5.2,24.1,0,0,0,10,Clear,clear-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T00:00:00,16.7,16.7,13.4,80.53,0,6.5,,0,0,5.9,5.8,187,1014.7,36.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T01:00:00,16.3,16.3,13.2,81.71,0,6.5,,0,0,6.7,6.5,180.2,1014.3,68.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T02:00:00,15.9,15.9,13,82.91,0,6.5,,0,0,7.6,7.2,173.4,1014,99.9,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T03:00:00,15.6,15.6,13,84.88,0,6.5,,0,0,7.2,6.8,169.6,1013.3,83.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T04:00:00,15.3,15.3,13.1,86.91,0,6.5,,0,0,6.8,6.5,165.8,1012.7,67.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T05:00:00,15,15,13.2,88.99,0,6.5,,0,0,6.5,6.1,162,1012,51.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T06:00:00,16.1,16.1,13.8,86.06,0,6.5,,0,0,7.2,6,162.4,1012,67.4,24.1,27,0.2,0,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T07:00:00,17.3,17.3,14.4,83.26,0,6.5,,0,0,7.9,5.9,162.9,1012,83.7,24.1,54,0.3,1,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T08:00:00,18.5,18.5,15.1,80.59,0,6.5,,0,0,8.6,5.8,163.3,1012,100,24.1,81,0.3,1,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T09:00:00,20,20,15.3,74.36,0,22.6,,0,0,10.4,7.2,176.3,1011.7,100,24.1,201,0.7,2,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T10:00:00,21.6,21.6,15.6,68.69,0,22.6,,0,0,12.2,8.6,189.3,1011.3,100,24.1,321,1.2,3,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T11:00:00,23.2,23.2,15.9,63.52,0,22.6,,0,0,14,10.1,202.3,1011,100,24.1,441,1.6,4,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T12:00:00,24.3,24.3,15.9,59.71,0,22.6,,0,0,16.4,12,206.2,1010.7,68.3,24.1,540.7,2,5,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T13:00:00,25.4,25.4,16,56.15,0,22.6,,0,0,18.8,13.9,210.2,1010.3,36.7,24.1,640.3,2.3,6,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T14:00:00,26.5,26.5,16.1,52.83,0,22.6,,0,0,21.2,15.8,214.1,1010,5,24.1,740,2.7,7,10,Clear,clear-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T15:00:00,26.5,26.5,16.4,53.87,0,19.4,,0,0,22.6,16.3,215.5,1009.3,25.7,24.1,728.3,2.6,7,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T16:00:00,26.6,26.6,16.8,54.92,0,19.4,,0,0,23.9,16.8,216.9,1008.7,46.2,24.1,716.7,2.6,7,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T17:00:00,26.7,26.7,17.2,55.99,0,19.4,,0,0,25.2,17.3,218.3,1008,66.8,24.1,705,2.5,7,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T18:00:00,24.8,24.8,17.5,63.89,0,19.4,,0,0,25.9,16.4,246.2,1008,77.4,24.1,554.3,2,6,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T19:00:00,23,23,17.9,73,0,19.4,,0,0,26.6,15.6,274,1008,88.1,24.1,403.7,1.4,4,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T20:00:00,21.2,21.2,18.3,83.53,0.2,19.4,rain,0,0,27.4,14.8,301.9,1008,98.7,24.1,253,0.9,3,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T21:00:00,20.1,20.1,17.9,87.17,0,3.2,,0,0,24.1,13,287.6,1007.7,99.1,22.3,168.7,0.6,2,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T22:00:00,19,19,17.4,91.01,0,3.2,,0,0,20.9,11.2,273.4,1007.3,99.6,20.5,84.3,0.3,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-26T23:00:00,17.9,17.9,17.1,95.08,1.9,3.2,rain,0,0,17.6,9.4,259.1,1007,100,18.7,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T00:00:00,17.8,17.8,17,95.47,0,3.2,,0,0,18.1,9.6,266.6,1006.7,100,19.9,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T01:00:00,17.7,17.7,17,95.87,0,3.2,,0,0,18.6,9.8,274,1006.3,100,21.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T02:00:00,17.6,17.6,17,96.28,1.4,3.2,rain,0,0,19.1,10.1,281.5,1006,100,22.3,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T03:00:00,16.7,16.7,16,96.05,0,6.5,,0,0,26.4,12.6,286,1006.7,100,22.9,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T04:00:00,15.8,15.8,15.1,95.82,0,6.5,,0,0,33.7,15.1,290.4,1007.3,100,23.5,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T05:00:00,14.9,14.9,14.2,95.58,2.7,6.5,rain,0,0,41,17.6,294.9,1008,100,24.1,0,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T06:00:00,14.8,14.8,14.1,95.78,0,6.5,,0,0,39.1,17.3,279.6,1008.3,100,18.1,1,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T07:00:00,14.7,14.7,14,95.99,0,6.5,,0,0,37.2,16.9,264.3,1008.7,100,12.2,2,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T08:00:00,14.6,14.6,14,96.19,4,6.5,rain,0,0,35.3,16.6,249,1009,100,6.2,3,0,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T09:00:00,14.9,14.9,14.1,95.37,0,22.6,,0,0,37.1,17.4,244.7,1009.7,100,12.2,23,0.1,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T10:00:00,15.2,15.2,14.3,94.57,0,22.6,,0,0,38.9,18.2,240.4,1010.3,100,18.1,43,0.1,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T11:00:00,15.5,15.5,14.5,93.77,5.3,22.6,rain,0,0,40.7,19.1,236.1,1011,100,24.1,63,0.2,1,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T12:00:00,15.7,15.7,14.6,92.98,0,22.6,,0,0,40,20.5,229.8,1010.7,99.9,18.2,133.7,0.5,1,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T13:00:00,16,16,14.7,92.19,0,22.6,,0,0,39.2,22,223.6,1010.3,99.9,12.4,204.3,0.7,2,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T14:00:00,16.3,16.3,14.9,91.42,2.3,22.6,rain,0,0,38.5,23.4,217.3,1010,99.8,6.5,275,1,3,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T15:00:00,17.4,17.4,14.5,83.27,0,22.6,,0,0,36.4,23.8,227.3,1010,99,10.5,335.3,1.2,3,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T16:00:00,18.5,18.5,14.2,75.89,0,22.6,,0,0,34.2,24.1,237.3,1010,98.3,14.4,395.7,1.4,4,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T17:00:00,19.7,19.7,13.9,69.2,1.3,22.6,rain,0,0,32,24.5,247.3,1010,97.5,18.4,456,1.6,5,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T18:00:00,19,19,13.8,71.97,0,22.6,,0,0,32.5,22.8,237,1010,95,19.9,405.3,1.4,4,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T19:00:00,18.3,18.3,13.7,74.87,0,22.6,,0,0,33,21.1,226.6,1010,92.5,21.3,354.7,1.3,4,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T20:00:00,17.6,17.6,13.7,77.9,0.4,22.6,rain,0,0,33.5,19.4,216.3,1010,90,22.8,304,1.1,3,10,Partially cloudy,partly-cloudy-day,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T21:00:00,16.4,16.4,13.2,81.2,0,12.9,,0,0,30.4,16.8,216,1010.3,93.3,23.2,202.7,0.7,2,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T22:00:00,15.4,15.4,12.8,84.68,0,12.9,,0,0,27.2,14.2,215.8,1010.7,96.7,23.7,101.3,0.4,0,10,Overcast,cloudy,
"WÃ¼rzburg, Bayern, Deutschland",2024-07-27T23:00:00,14.3,14.3,12.4,88.35,0.1,12.9,rain,0,0,24.1,11.5,215.5,1011,100,24.1,0,0,0,10,Overcast,cloudy,
